CaseID,Activity1,Activity2,Activity3,Duration,NextActivity
193198,3,1,3,54,3
193201,1,3,3,44417,1
193204,1,3,5,3942,6
193204,3,5,6,9982,4591
193204,5,6,4,6095,6
193204,6,4,6,269,6
193204,4,6,6,263,4592
193207,3,5,5,14768,4593
193210,3,3,3,67.00000001,4594
193210,3,3,5,1580,6
193216,3,5,6,12904,3
193222,3,5,6,11361,1
193222,5,6,1,39,4596
193228,1,3,5,32.99999999,6
193231,3,5,6,21596,4597
193231,5,6,4,21567,4
193231,6,4,4,1118,1
193234,1,1,1,58,3
193237,1,1,3,131,4599
193240,1,3,5,10141,6
193243,3,5,6,12503,4
193243,5,6,4,2506,4600
193243,6,4,6,1440,1
193252,1,3,3,4377,3
193252,3,3,5,1312,4602
193255,3,5,5,44275,1
193258,1,1,3,7.999999995,3
193264,1,3,3,44199,4604
193267,1,3,3,51.99999999,4605
193267,3,3,1,2.999999999,3
193267,3,1,3,105,5
193270,1,3,5,141,4606
193270,3,5,5,44040,1
193273,1,1,3,115,5
193276,1,3,5,4455,5
193276,3,5,5,48382,4608
193285,1,3,3,44160,4609
193288,1,3,5,1312,4610
193288,3,5,5,12980,1
193294,1,3,3,1221,3
193294,3,3,5,4414,4612
193297,3,5,6,12536,1
193300,1,3,5,5614,6
193309,3,5,6,21222,3
193315,3,5,6,31561,6
193315,5,6,6,32582,4615
193318,1,1,3,80.99999999,4616
193321,1,3,3,31,5
193333,3,5,6,12451,4617
193333,5,6,4,12482,6
193333,6,4,6,1290,1
193336,1,1,3,10.99999999,5
193339,1,3,5,7.999999995,4619
193339,3,5,5,21296,1
193339,5,5,1,20,3
193345,1,3,5,5540,6
193345,3,5,6,29616,6
193345,5,6,6,24095,4621
193345,6,3,3,14354,3
193348,3,3,3,13,4622
193351,3,3,3,2.999999999,5
193354,3,3,5,1471,4623
193357,3,5,6,18785,1
193360,1,3,3,43947,3
193363,3,5,6,9591,4
193363,5,6,4,9649,6
193363,6,4,6,1285,4626
193369,3,5,6,43261,4627
193372,1,3,3,2945,4628
193378,1,1,3,34.00000001,4629
193378,1,3,5,551,6
193381,3,5,6,40647,4
193381,5,6,4,40157,4630
193381,6,4,6,2957,3
193387,3,5,6,11671,1
193390,1,3,3,43170,1
193396,1,3,5,556,5
193408,3,5,5,11994,3
193414,1,3,5,9294,6
193419,3,5,6,28760,4
193419,5,6,4,19485,4636
193419,6,4,6,2822,4
193419,4,6,4,2989,6
193419,6,4,6,5921,4637
193422,3,5,5,44603,4638
193431,3,5,6,21588,4639
193431,5,6,4,12604,6
193431,6,4,6,135,6
193431,4,6,6,224,4640
193437,1,1,3,63,4641
193440,1,3,3,63.00000001,5
193446,3,3,5,8917,5
193449,3,5,5,44455,4642
193452,3,5,6,18875,4643
193452,5,6,4,9784,6
193452,6,4,6,8224,4
193452,4,6,4,8324,4644
193452,6,4,6,267,1
193455,1,3,5,25,6
193455,3,5,6,11627,4
193455,5,6,4,11631,4646
193455,6,4,6,8321,1
193464,1,3,5,369,5
193464,3,5,5,18857,3
193467,3,5,6,41779,6
193467,5,6,6,27230,4649
193470,1,3,5,9022,4650
193470,3,5,6,18727,4
193470,5,6,4,11422,6
193470,6,4,6,3841,4651
193473,3,5,6,11363,4652
193476,3,5,5,44389,4653
193476,5,5,3,74,5
193479,3,5,6,21501,4654
193479,5,6,4,21551,6
193479,6,4,6,1072,6
193479,4,6,6,1019,4655
193482,3,5,6,10117,4656
193485,1,3,3,2.999999999,4657
193488,3,3,5,8975,6
193497,3,5,6,10469,4
193497,5,6,4,1467,4658
193497,6,4,6,1203,6
193497,4,6,6,2261,1
193500,1,3,5,8976,6
193506,3,5,6,11545,4660
193506,5,6,4,2607,4
193506,6,4,4,7211,3
193524,3,5,5,9741,3
193530,3,5,5,44278,3
193536,3,5,5,44227,1
193539,1,1,3,22,5
193542,1,3,5,27,4665
193542,3,5,5,44228,1
193542,5,5,1,1.999999996,1
193548,1,1,3,15,5
193551,1,3,5,95.00000001,5
193554,3,5,5,44193,4667
193563,1,3,5,70,4668
193563,3,5,5,87281,1
193566,1,3,3,1506,3
193566,3,3,3,7.000000002,5
193566,3,3,5,7332,4670
193578,3,5,6,12571,1
193581,1,1,1,7.999999995,3
193584,1,1,3,33,3
193587,1,3,3,980,4672
193599,1,3,5,9615,4673
193599,3,5,6,9822,1
193602,1,3,5,38,5
193608,3,5,5,44042,1
193608,5,5,1,5.000000006,4675
193611,1,1,3,54,3
193620,1,3,3,1381,4676
193623,1,1,3,834,4677
193626,1,3,3,857,1
193629,1,3,5,27,3
193629,3,5,3,947,3
193629,5,3,3,957,4679
193641,1,3,5,10869,4680
193647,3,5,6,82317,4
193647,5,6,4,72508,6
193647,6,4,6,14075,4681
193650,3,3,5,10023,4682
193653,3,5,5,13084,1
193656,1,3,5,231,5
193656,3,5,5,17528,3
193668,1,3,1,4.000000003,3
193668,3,1,3,20,3
193671,1,3,3,144,4686
193671,3,3,5,10329,6
193674,3,5,6,28718,4
193674,5,6,4,18201,4687
193674,6,4,6,7343,1
193677,1,3,3,43193,3
193680,3,3,3,2.000000007,5
193683,3,5,6,27159,4
193683,5,6,4,21444,6
193683,6,4,6,3249,4690
193686,1,3,3,597,4691
193689,1,3,5,243,4692
193689,3,5,5,44412,3
193695,3,3,3,8.000000005,3
193695,3,3,3,42588,3
193711,3,3,3,255,5
193714,3,5,6,11388,3
193717,3,5,5,10305,1
193720,1,3,5,10318,5
193723,3,5,5,44220,1
193726,1,3,3,44579,3
193726,3,3,3,2.999999999,4699
193738,3,5,6,7393,3
193744,3,5,6,10246,1
193744,5,6,1,121,1
193750,1,1,1,23,3
193753,1,3,3,372,4703
193756,3,3,1,36.99999999,3
193762,3,5,6,17361,4
193762,5,6,4,18590,6
193762,6,4,6,20101,4705
193762,4,6,4,18944,6
193762,6,4,6,1019,6
193762,4,6,6,1137,4706
193765,1,3,5,275,4707
193768,3,5,6,19777,4
193768,5,6,4,19681,6
193768,6,4,6,92,4708
193768,4,6,4,91,6
193768,6,4,6,62,1
193774,1,3,5,17241,6
193774,3,5,6,38595,4710
193774,5,6,4,21714,1
193777,1,3,5,149,5
193777,3,5,5,9898,1
193780,1,3,3,1350,1
193789,1,3,5,1536,4714
193792,3,5,1,8.000000005,3
193795,1,3,3,5541,4715
193795,3,3,3,2.999999999,5
193798,3,5,5,45501,4716
193804,3,3,5,8289,4717
193807,3,5,6,9624,4
193807,5,6,4,1512,6
193807,6,4,6,7297,4718
193819,3,5,6,20112,4
193819,5,6,4,20111,6
193819,6,4,6,10.99999999,4720
193819,4,6,4,66.00000001,6
193819,6,4,6,6662,4
193819,4,6,4,6698,4721
193819,6,4,6,13179,6
193819,4,6,6,13156,3
193819,6,3,3,4120,3
193825,3,3,3,38,5
193828,3,5,6,16689,4724
193831,1,3,3,44093,4725
193834,1,3,3,1394,4726
193837,1,3,5,10119,4727
193837,3,5,5,44187,3
193840,3,5,5,42781,3
193843,3,5,6,11108,4
193843,5,6,4,11107,6
193843,6,4,6,116,4730
193846,1,3,5,35,4731
193846,3,5,6,16907,3
193849,3,5,6,16993,4
193849,5,6,4,14539,6
193849,6,4,6,8700,4733
193855,3,5,6,16920,6
193855,5,6,6,16987,4735
193858,1,3,1,5.999999999,4736
193861,1,3,5,15.00000001,6
193861,3,5,6,18034,4737
193861,5,6,6,18061,1
193864,1,3,3,6662,3
193867,3,3,5,8928,6
193870,3,5,6,18540,3
193873,3,5,6,8010,3
193873,6,3,3,504,1
193882,1,3,3,4655,3
193882,3,3,3,301,5
193882,3,3,5,4638,4743
193885,3,5,6,15741,1
193888,1,3,3,358,1
193891,1,3,5,11716,5
193891,3,5,5,46020,1
193894,1,1,3,648,5
193900,1,3,5,647,4747
193903,3,5,5,43984,2
193906,2,1,2,5990,1
193906,1,2,1,1740,3
193906,2,1,3,39,4749
193906,1,3,3,37067,1
193909,1,3,3,20204,3
193909,3,3,3,589,5
193912,3,5,5,16756,1
193918,1,1,2,127,1
193921,1,2,1,4385,2
193924,2,1,2,5988,4753
193924,1,2,1,1725,3
193924,2,1,3,37.00000001,3
193924,1,3,3,37075,4754
193927,1,3,3,360,4755
193930,1,1,3,45,4756
193939,1,3,3,252,3
193939,3,3,3,25.00000001,5
193939,3,3,5,8412,4757
193962,3,5,6,8909,6
193962,5,6,6,340,3
193962,6,3,5,2708,6
193965,3,5,6,37548,3
193968,3,5,6,89257,3
193971,3,5,6,8754,6
193971,5,6,6,8730,4761
193974,3,5,6,44401,4762
193974,5,6,4,42005,4
193974,6,4,4,6313,3
193992,3,5,6,27425,6
193992,5,6,6,15916,4764
193995,1,1,3,139,4765
193998,1,3,5,7522,5
193998,3,5,5,17479,1
194001,1,1,3,351,5
194007,1,3,5,382,4767
194010,3,5,6,26950,6
194010,5,6,6,26940,3
194016,1,3,5,11,6
194016,3,5,6,9968,3
194016,5,6,3,12,4770
194022,3,5,6,10266,6
194022,5,6,6,6602,4771
194025,1,3,1,61,4772
194025,3,1,3,302,5
194028,1,3,5,9017,6
194031,3,5,6,25312,4773
194031,5,6,4,16615,6
194031,6,4,6,10365,6
194031,4,6,6,11909,4774
194034,3,5,5,10450,4775
194037,1,3,5,4.000000003,4776
194037,3,5,5,44373,1
194037,5,5,1,30,3
194040,1,3,5,391,6
194040,3,5,6,16807,4
194040,5,6,4,16937,4778
194043,1,3,5,409,4779
194043,3,5,5,28705,1
194046,1,3,5,8979,5
194052,3,5,5,78526,1
194058,1,3,5,11273,6
194061,3,5,6,48416,4782
194061,5,6,4,38929,4
194061,6,4,4,16196,3
194067,3,5,6,15662,2
194067,5,6,2,6713,4784
194067,6,2,6,43,4
194067,2,6,4,238,6
194067,6,4,6,11371,4785
194070,1,3,3,7124,4786
194076,1,3,5,11546,4787
194079,3,5,6,35450,4
194079,5,6,4,24274,6
194079,6,4,6,55,4788
194082,1,3,5,11337,4789
194088,3,5,6,24126,4
194088,5,6,4,13186,6
194088,6,4,6,4061,4790
194091,3,5,6,26,4791
194091,5,6,4,27,6
194091,6,4,6,4154,4
194091,4,6,4,4174,4792
194091,6,4,6,35,6
194091,4,6,6,37.00000001,1
194100,1,3,3,44148,3
194103,3,5,6,65569,4
194103,5,6,4,66077,4795
194103,6,4,6,1433,6
194103,4,6,6,1081,1
194109,1,3,3,4471,1
194112,1,3,5,4272,6
194112,3,5,6,27083,4798
194112,5,6,4,33027,6
194112,6,4,6,16309,6
194112,4,6,6,7158,4799
194115,1,3,3,44138,4800
194115,3,3,3,4.999999995,3
194127,1,1,3,907,4802
194130,1,3,5,10978,5
194130,3,5,5,44490,3
194136,3,5,6,37639,3
194139,3,5,5,97793,3
194139,5,5,3,25,4805
194142,3,5,6,14597,3
194145,3,5,6,15954,4
194145,5,6,4,15805,4807
194145,6,4,6,89,6
194145,4,6,6,1134,1
194151,1,3,5,10367,5
194151,3,5,5,24621,4809
194154,3,5,6,28744,4810
194154,5,6,4,28843,6
194154,6,4,6,4175,1
194160,1,3,3,3278,1
194166,1,1,3,131,3
194169,1,3,3,157,4813
194169,3,3,5,9953,6
194179,3,5,6,15899,4814
194179,5,6,4,5963,4
194179,6,4,4,359,3
194182,3,1,3,19,5
194185,1,3,5,10336,4816
194188,3,5,5,47312,3
194191,3,5,5,44459,1
194191,5,5,1,51,3
194197,1,3,5,4699,6
194203,3,5,6,14251,3
194206,3,5,6,23289,4
194206,5,6,4,23198,4820
194206,6,4,6,9577,1
194212,1,3,5,9945,5
194212,3,5,5,20122,1
194218,1,3,5,9932,6
194218,3,5,6,46134,4823
194218,5,6,6,36232,3
194221,3,5,6,30209,3
194224,3,5,5,68790,3
194227,3,5,6,17252,1
194230,1,3,3,2522,3
194230,3,3,3,44255,3
194233,3,3,3,2.999999999,4828
194236,3,3,3,10.99999999,5
194236,3,3,5,7058,4829
194239,3,5,6,20071,4
194239,5,6,4,12603,6
194239,6,4,6,11591,4830
194239,4,6,4,11630,6
194239,6,4,6,106,3
194242,3,5,5,46220,1
194245,1,3,5,4597,6
194245,3,5,6,14340,4833
194254,1,3,5,455,5
194260,3,5,5,7527,4835
194260,5,3,3,34170,3
194266,3,3,3,1.999999996,4836
194269,3,5,5,87772,1
194278,1,3,5,4695,5
194278,3,5,5,44516,4838
194281,3,5,5,14666,4839
194284,1,3,5,114,4840
194287,3,5,6,11656,3
194287,5,6,3,10.99999999,5
194293,3,5,6,20653,4
194293,5,6,4,13264,6
194293,6,4,6,5586,4842
194296,1,3,3,43158,4843
194311,3,5,6,56734,4844
194314,1,1,3,80,4845
194323,1,3,5,7504,6
194323,3,5,6,21743,4
194323,5,6,4,14542,4846
194323,6,4,6,4420,1
194326,1,1,1,7.000000002,3
194332,1,1,3,97.99999999,5
194335,1,3,5,7490,4848
194335,3,5,6,12919,3
194341,3,5,6,14642,2
194341,5,6,2,14191,6
194341,6,2,6,37.00000001,4850
194341,2,6,4,40,4
194341,6,4,4,33,3
194344,3,5,3,5.000000006,5
194344,5,3,5,12799,4852
194347,3,5,5,51984,1
194353,1,3,5,500,6
194353,3,5,6,31856,4
194353,5,6,4,31445,4854
194353,6,4,6,8574,4
194353,4,6,4,8638,6
194353,6,4,6,131,4855
194362,3,5,5,44443,4856
194368,3,1,3,55.99999999,4857
194397,3,5,6,365,4
194397,5,6,4,478,4858
194397,6,4,6,249,1
194400,1,3,5,7425,5
194400,3,5,5,44434,3
194403,3,5,5,61758,3
194409,3,5,6,11571,4
194409,5,6,4,11572,1
194412,1,3,5,228,5
194412,3,5,5,45963,4864
194418,1,3,5,86,4865
194418,3,5,6,21536,4
194418,5,6,4,31563,6
194418,6,4,6,11324,4866
194418,4,6,6,1301,1
194421,1,3,3,44320,3
194424,3,3,3,10.99999999,4868
194427,3,5,5,44409,3
194427,5,5,3,8.999999998,4869
194430,3,5,5,41796,1
194436,1,1,3,47.00000001,5
194442,1,3,5,11682,4871
194442,3,5,5,45753,1
194445,1,1,3,1284,5
194454,1,3,5,10844,6
194454,3,5,6,11635,4873
194454,5,6,4,1124,6
194454,6,4,6,7212,6
194454,4,6,6,7225,4874
194460,1,3,5,27,4875
194460,3,5,6,29947,6
194460,5,6,6,30118,3
194469,3,5,6,24326,4877
194469,5,6,6,25787,1
194472,1,3,5,7255,6
194472,3,5,6,31453,4
194472,5,6,4,24226,4879
194472,6,4,6,1321,6
194472,4,6,6,1351,1
194475,1,3,5,1094,6
194478,3,5,6,11193,4881
194478,5,6,4,10283,6
194478,6,4,6,8627,6
194478,4,6,6,8767,4882
194481,3,5,6,11492,4883
194487,3,2,1,1524,4884
194490,2,1,2,1030,1
194490,1,2,1,901,3
194490,1,3,5,1762,6
194493,3,5,6,4178,6
194493,5,6,6,156,4886
194496,1,3,3,44210,4887
194496,3,3,3,4.999999995,5
194499,3,5,6,9.000000008,4888
194499,6,1,3,76,5
194502,1,3,5,3057,4889
194502,3,5,5,46995,1
194505,1,3,5,5743,6
194508,3,5,6,14203,4
194508,5,6,4,8628,4891
194508,6,4,6,5563,6
194508,4,6,6,5554,3
194508,6,3,3,24279,3
194517,3,5,5,3918,1
194517,5,5,1,23,1
194520,1,1,3,15,3
194523,1,3,3,67,3
194526,3,5,6,25768,4
194526,5,6,4,25932,4896
194526,6,4,6,5389,3
194529,3,5,6,12344,4
194529,5,6,4,11904,6
194529,6,4,6,1553,4898
194529,4,6,4,1233,6
194529,6,4,6,7133,6
194529,4,6,6,7176,4899
194532,3,5,5,54187,4900
194532,5,5,3,39,5
194535,3,5,5,24328,4901
194538,1,3,5,6959,4902
194541,3,5,5,21575,1
194544,1,3,5,991,5
194544,3,5,5,45437,3
194550,3,3,1,18,3
194550,3,1,3,840,4905
194556,1,3,1,748,3
194559,1,3,5,10448,4906
194562,3,5,5,40456,1
194565,1,3,5,70.00000001,6
194565,3,5,6,10055,6
194565,5,6,6,10069,4908
194565,6,3,5,424,6
194568,3,5,6,26012,4909
194571,3,5,5,44599,4910
194577,3,5,5,41815,1
194580,1,1,3,121,5
194583,1,3,5,206,4913
194583,3,5,6,10372,3
194599,3,3,5,10352,6
194605,3,5,6,20352,4915
194605,5,6,4,10119,6
194605,6,4,6,21338,1
194608,1,3,5,10569,6
194608,3,5,6,13357,4917
194611,1,3,3,12,4918
194614,3,5,6,22,6
194614,5,6,6,276,4919
194614,6,6,3,13,5
194617,3,5,6,24370,4920
194617,5,6,4,24394,6
194617,6,4,6,19098,4
194617,4,6,4,19246,4921
194617,6,4,6,1272,4
194617,4,6,4,1421,6
194617,6,4,6,4149,4922
194617,4,6,4,3769,3
194626,3,5,5,44523,1
194629,1,1,1,21,1
194629,1,1,1,22,3
194635,1,1,3,29,4925
194635,1,3,5,10538,6
194641,3,5,6,13107,3
194644,3,5,6,14,3
194644,5,6,3,42,4927
194644,6,3,5,35,6
194647,3,5,6,18938,3
194653,3,5,6,10193,3
194656,3,5,5,193,1
194656,5,5,1,22.00000001,4930
194662,1,3,5,10494,4931
194665,3,5,5,15810,3
194674,3,5,5,44383,1
194677,1,3,5,10177,5
194677,3,5,5,34932,1
194683,1,3,3,1495,3
194686,3,3,5,11255,1
194695,1,3,5,2877,6
194695,3,5,6,3029,4937
194695,5,6,4,1329,4
194695,6,4,4,9945,1
194713,1,3,5,11680,3
194716,3,5,3,20,4939
194719,3,5,5,44224,3
194722,3,3,3,16,5
194728,3,5,6,25648,6
194728,5,6,6,25669,3
194731,3,5,6,19,4
194731,5,6,4,30,4943
194731,6,4,6,2719,4
194731,4,6,4,2826,4
194731,6,4,4,1230,4944
194737,3,5,6,32648,4945
194737,5,6,4,32853,6
194737,6,4,6,366,4
194737,4,6,4,174,4946
194740,3,5,6,34006,4947
194740,5,6,4,23291,6
194740,6,4,6,14471,4
194740,4,6,4,14532,4948
194740,6,4,6,2965,6
194740,4,6,6,4404,3
194743,3,5,5,44070,3
194743,5,5,3,20,4950
194746,3,5,6,19442,3
194746,5,6,3,4.999999995,4951
194749,3,5,6,12601,1
194752,1,1,3,44,5
194758,1,3,5,1123,4953
194758,3,5,5,11327,1
194761,1,1,3,844,5
194764,1,3,5,2350,6
194764,3,5,6,27358,4955
194764,6,3,3,15753,1
194770,1,3,3,1385,1
194776,1,1,3,25,3
194779,1,3,3,146,4958
194779,3,3,3,23,5
194779,3,3,5,10195,5
194785,3,5,5,28750,4959
194788,3,3,5,8711,6
194791,3,5,6,23021,4
194791,5,6,4,12634,4961
194791,6,4,6,4296,3
194797,3,5,5,39405,1
194819,1,3,5,315,5
194822,3,5,5,14579,1
194825,1,1,3,15,4965
194828,1,3,3,43208,3
194865,3,5,6,8712,6
194865,5,6,6,1726,4968
194868,1,3,5,3349,4969
194868,3,5,6,40605,4
194868,5,6,4,37437,4
194868,6,4,4,33177,4970
194871,3,3,3,11,4971
194874,3,5,6,18778,4
194874,5,6,4,9530,4972
194874,6,4,6,1596,6
194874,4,6,6,1598,1
194880,1,3,5,27,6
194886,3,5,6,11874,4974
194886,5,6,3,6.999999991,5
194889,3,5,6,23214,4975
194889,5,6,6,13984,3
194892,3,3,3,16,5
194892,3,3,5,36,6
194895,3,5,6,11536,4977
194895,5,6,1,13.99999999,3
194898,1,3,3,17259,4978
194901,3,1,3,10.99999999,4979
194907,3,5,5,42013,1
194907,5,5,1,34.00000001,4980
194916,3,3,3,25,4981
194919,3,5,6,15.00000001,1
194919,5,6,1,56,4982
194919,6,1,3,58,1
194922,1,3,1,4.000000003,3
194922,3,1,3,51,4983
194928,1,3,3,128,1
194928,3,3,1,120,3
194928,3,1,3,92,4984
194934,1,3,5,9960,6
194934,3,5,6,17228,4
194934,5,6,4,7347,4985
194934,6,4,6,1050,3
194937,3,3,5,9934,5
194943,3,5,5,33263,3
194952,3,1,1,1057,3
194955,1,3,5,8897,5
194958,3,5,5,14185,3
194964,3,1,3,41,4990
194967,1,3,5,10097,6
194970,3,5,6,11220,3
194973,3,5,5,12732,1
194976,1,3,5,10996,6
194976,3,5,6,11265,4993
194976,5,6,4,1870,6
194976,6,4,6,7221,3
194979,3,5,6,24146,4
194979,5,6,4,24262,4995
194979,6,4,6,7232,3
194982,3,5,5,34247,3
194985,3,5,6,40071,4
194985,5,6,4,30244,6
194985,6,4,6,1226,4998
194988,1,3,5,32.99999999,4999
194988,3,5,6,28229,3
194991,3,5,6,19928,6
194991,5,6,6,21047,3
195000,1,3,3,64,1
195003,1,3,5,10002,5
195003,3,5,5,18161,1
195009,1,3,5,10024,6
195012,3,5,6,28564,5005
195012,5,6,4,18742,6
195012,6,4,6,970,6
195012,4,6,6,823,5006
195015,3,5,5,43978,5007
195015,5,5,1,8.999999998,3
195018,1,3,5,8667,5008
195021,3,5,6,22442,4
195021,5,6,4,13979,6
195021,6,4,6,228,5009
195021,4,6,6,50,3
195024,3,5,6,11153,4
195024,5,6,4,1186,6
195024,6,4,6,9865,5011
195027,1,1,3,39.99999999,5012
195030,1,3,3,521,3
195030,3,3,3,1415,5013
195036,3,5,6,21945,5014
195036,5,6,2,21947,6
195036,6,2,6,22,4
195036,2,6,4,222,5015
195036,6,4,4,238,3
195039,3,5,6,17621,4
195039,5,6,4,17879,4
195039,6,4,4,1111,5017
195042,3,5,6,22267,5018
195042,5,6,4,21803,6
195042,6,4,6,5216,3
195045,3,5,6,25932,6
195045,5,6,6,13171,5020
195048,1,3,3,664,5021
195048,3,3,3,26,5
195048,3,3,5,9539,6
195051,3,5,6,31736,5022
195054,3,5,6,17643,5023
195054,5,6,4,19032,6
195054,6,4,6,19814,4
195054,4,6,4,18478,5024
195057,3,5,5,265,5025
195057,5,1,3,230,5
195060,1,3,5,12180,5026
195066,3,5,6,16621,4
195066,5,6,4,5103,4
195066,6,4,4,18822,5027
195069,3,5,6,10446,5028
195069,5,6,4,374,6
195069,6,4,6,1085,6
195069,4,6,6,5406,5029
195079,1,3,3,11,5030
195079,3,3,2,1703,3
195082,3,2,3,1722,5031
195082,2,3,5,35894,6
195082,3,5,6,90721,6
195082,5,6,6,54841,5032
195085,3,5,5,44585,5033
195088,3,5,6,21817,5034
195088,5,6,4,21852,4
195088,6,4,4,40094,3
195091,3,5,6,30350,4
195091,5,6,4,30438,5036
195091,6,4,6,5911,3
195094,3,5,6,7288,6
195094,5,6,6,7303,3
195097,3,5,6,328,6
195097,5,6,6,1312,5039
195100,1,3,5,1789,5040
195103,3,5,6,28706,3
195106,3,5,5,26293,3
195109,3,3,5,11524,6
195115,3,5,6,25856,6
195115,5,6,6,14567,5043
195118,3,5,6,9919,5044
195118,5,6,4,9954,4
195118,6,4,4,21961,3
195124,3,5,6,31545,3
195127,3,5,6,30116,4
195127,5,6,4,18646,5047
195127,6,4,6,1241,4
195127,4,6,4,1188,6
195127,6,4,6,293,5048
195127,4,6,4,232,6
195127,6,4,6,103,6
195127,4,6,6,4374,5049
195130,3,5,6,9853,5050
195130,5,6,4,90,6
195130,6,4,6,83,3
195133,3,3,5,11677,5
195136,3,5,5,44279,5052
195139,3,5,5,44291,5053
195142,3,5,6,27246,5054
195145,3,5,5,45679,5055
195148,3,5,5,38897,5056
195151,1,3,5,11544,5057
195154,3,5,5,44225,1
195157,1,3,5,9722,6
195157,3,5,6,9867,4
195157,5,6,4,258,5059
195157,6,4,6,167,4
195157,4,6,4,113,6
195157,6,4,6,21557,5060
195157,4,6,4,21586,6
195157,6,4,6,24132,6
195157,4,6,6,24071,5061
195160,3,5,6,10.99999999,5062
195160,5,6,4,49,6
195160,6,4,6,1025,4
195160,4,6,4,1530,5063
195160,6,4,6,7280,1
195163,1,3,3,91,5
195163,3,3,5,73.00000001,5
195166,3,5,5,11576,5065
195166,5,5,3,48.99999999,3
195175,1,3,5,51.99999999,5
195175,3,5,5,81574,5067
195178,1,3,5,104,5068
195178,3,5,5,12637,1
195184,3,3,3,67,5070
195184,3,3,5,63.00000001,6
195187,3,5,6,67483,3
195187,5,6,3,26,5071
195190,3,5,6,31385,4
195190,5,6,4,30598,5072
195190,6,4,6,107,4
195190,4,6,4,3920,1
195193,1,3,5,11575,6
195193,3,5,6,17058,5074
195193,5,6,4,5792,6
195193,6,4,6,9758,6
195193,4,6,6,9487,5075
195196,3,5,6,31458,5076
195196,5,6,6,24066,1
195199,3,1,1,8.000000005,3
195205,1,1,3,71,5078
195205,1,3,3,44057,1
195211,1,3,3,852,1
195214,1,3,3,1483,3
195220,3,3,3,4.000000003,5
195223,3,5,6,19505,6
195223,5,6,6,19847,3
195226,3,5,6,27008,6
195226,5,6,6,28105,5083
195229,3,5,5,11514,5084
195232,1,3,5,80,5085
195232,3,5,6,15983,1
195235,1,1,1,6.999999991,3
195238,1,1,3,100,5
195241,1,3,5,11620,5087
195244,3,5,5,44546,1
195247,1,3,5,14849,6
195247,3,5,6,30059,4
195247,5,6,4,15361,5089
195247,6,4,6,10581,4
195247,4,6,4,14563,6
195247,6,4,6,44203,5090
195247,4,6,4,40531,4
195247,6,4,4,3362,1
195253,1,3,3,43177,3
195256,3,3,3,8.999999998,5092
195259,3,5,5,80499,3
195262,3,5,6,28944,1
195265,1,3,5,16254,6
195265,3,5,6,28791,5095
195265,5,6,4,12681,6
195265,6,4,6,1434,1
195274,1,1,3,153,5
195277,1,3,5,229,5
195277,3,5,5,44488,5098
195299,3,3,5,45,5
195302,3,5,5,44576,1
195305,1,3,5,5834,6
195305,3,5,6,15744,5101
195311,1,1,1,4334,5102
195314,1,1,1,293,1
195323,1,3,5,11454,5
195323,3,5,5,80361,5104
195326,3,5,6,15579,5105
195329,3,5,6,17037,5106
195329,5,6,4,5723,6
195329,6,4,6,1308,3
195335,1,3,3,17204,3
195335,3,3,3,27201,5109
195344,1,3,3,44403,5110
195344,3,3,3,60,5
195347,3,5,6,26003,5111
195347,5,6,4,14815,6
195347,6,4,6,1085,1
195356,1,3,1,3.999999992,3
195359,1,3,5,47.00000001,5
195359,3,5,5,17254,3
195359,5,5,3,10.99999999,5114
195362,3,1,3,12.00000001,5
195365,1,3,5,1543,5115
195374,3,5,6,34555,4
195374,5,6,4,33060,6
195374,6,4,6,2777,5116
195380,3,5,6,28490,5117
195383,3,5,6,29775,5118
195389,1,3,5,14424,5119
195389,3,5,5,30258,1
195395,3,5,6,33,4
195395,5,6,4,130,5121
195395,6,4,6,5416,6
195395,4,6,6,5331,1
195398,1,3,5,14394,5
195401,3,5,5,44085,5123
195404,3,5,5,29976,5124
195407,1,1,3,882,5125
195410,1,3,5,15178,6
195410,3,5,6,34568,3
195422,3,5,6,17580,4
195422,5,6,4,18578,5127
195422,6,4,6,1349,6
195422,4,6,6,4421,1
195425,1,3,5,14388,3
195428,3,5,3,10,5129
195434,3,5,6,28800,1
195437,1,3,3,43148,1
195440,1,3,5,14343,5
195443,3,5,5,36012,5132
195446,1,3,5,4291,5133
195446,3,5,5,48846,3
195449,3,5,5,29419,1
195452,1,3,5,14367,1
195458,1,3,5,9131,6
195458,3,5,6,17444,6
195458,5,6,6,9551,5137
195461,1,3,3,44515,5138
195476,3,3,3,13,5
195479,3,5,5,57273,5139
195482,1,3,5,14307,5140
195482,3,5,5,64670,3
195485,3,3,3,10,3
195485,3,3,3,35908,1
195491,1,3,5,14157,6
195491,3,5,6,20185,5143
195491,5,6,4,6103,6
195491,6,4,6,3955,3
195491,6,3,3,20177,3
195497,3,5,5,17100,1
195500,1,3,3,2681,5
195500,3,3,5,2662,6
195503,3,5,6,25766,5147
195509,1,1,3,123,5148
195512,1,3,3,47.00000001,3
195518,3,3,3,1319,5149
195521,3,3,3,20,1
195524,3,1,3,189,5150
195530,1,3,3,1323,1
195533,1,3,3,43028,3
195539,3,5,6,35785,3
195542,3,5,5,14381,3
195545,3,5,6,24452,6
195545,5,6,6,24486,3
195545,6,3,3,18462,1
195557,3,1,3,22,5
195560,1,3,5,14910,5157
195560,3,5,5,48547,1
195563,1,3,5,11785,6
