CaseID,Activity1,Activity2,Activity3,Duration,NextActivity
1-739181320,1,3,5,10740,1
1-739181358,1,1,9,7.000000002,1
1-739181358,1,9,1,10.99999999,1
1-739181511,1,1,4,3.999999992,1
1-739181511,1,4,1,4.000000003,8
1-739181511,1,8,3,495,5
1-739181558,1,1,9,7.000000002,1
1-739181601,1,9,1,2.999999999,1
1-739181621,1,1,9,2.000000007,1
1-739181621,1,9,1,4.999999995,1
1-739181702,1,1,2,11,1
1-739181702,1,2,1,24,2
1-739181702,1,2,2,0.999999993,1
1-739181702,1,2,1,99,8
1-739181702,1,8,2,38,1
1-739181702,1,2,1,74,2
1-739181702,1,2,1,34,4
1-739181702,1,4,1,72,2
1-739181702,1,2,1,235,2
1-739181702,1,2,1,3680,2
1-739181702,1,2,1,116,2
1-739181702,1,2,1,4.999999995,4
1-739181702,1,4,1,56,3
1-739181702,1,3,5,789,1
1-739181713,1,1,9,4.999999995,1
1-739181772,1,1,3,2.999999999,5
1-739181772,1,3,5,11031,1
1-739181845,1,1,8,0.999999993,1
1-739181845,1,8,1,8.000000005,9
1-739181873,1,1,8,104,1
1-739181873,1,8,1,150,7
1-739181873,1,7,1,126,9
1-739181888,1,1,9,5.999999999,1
1-739182945,1,3,5,11177,1
1-739182980,1,3,5,11174,1
1-739183018,1,3,5,11153,1
1-739183035,1,1,9,13.99999999,1
1-739183035,1,9,1,7.000000002,1
1-739183053,1,1,9,25,1
1-739183053,1,9,1,146,3
1-739183053,1,3,5,21.00000001,1
1-739183104,1,3,5,11149,1
1-739183130,1,1,9,21,1
1-739183150,1,1,3,1.000000003,5
1-739183150,1,3,5,11147,1
1-739183187,1,1,2,1.000000003,1
1-739183187,1,2,1,373,3
1-739183187,1,3,5,10769,1
1-739183240,1,3,5,11137,1
1-739183278,1,3,5,11134,1
1-739183315,1,1,3,1.000000003,5
1-739183315,1,3,5,11131,1
1-739183363,1,1,2,2.999999999,1
1-739183363,1,2,1,225,4
1-739183363,1,4,1,4.000000003,3
1-739183363,1,3,5,10899,1
1-739183534,1,1,2,5.000000006,2
1-739183534,1,2,2,3.00000001,1
1-739183534,1,2,1,1632,3
1-739183534,1,3,5,777,1
1-739183648,1,1,2,4.000000003,1
1-739183648,1,2,1,10,3
1-739183648,1,3,5,11059,1
1-739183657,1,1,2,5.000000006,1
1-739183657,1,2,1,15,2
1-739183657,1,2,1,44.00000001,10
1-739183657,1,10,6,76,3
1-739183699,1,1,2,1.999999996,1
1-739183699,1,2,1,366,2
1-739183699,1,2,1,5541,3
1-739183699,1,3,5,792,1
1-739183702,1,1,9,1.999999996,1
1-739183702,1,9,1,5.000000006,1
1-739183718,1,1,2,30,1
1-739183718,1,2,1,22.00000001,2
1-739183718,1,2,1,13.99999999,2
1-739183718,1,2,1,6136,3
1-739183718,1,3,5,10644,1
1-739183768,1,1,9,5.999999999,1
1-739183857,1,1,9,5.000000006,1
1-739186141,1,1,9,14,1
1-739186141,1,9,1,22,1
1-739186199,1,1,9,53.00000001,1
1-739186199,1,9,1,14,1
1-739186611,1,1,6,74,1
1-739186611,1,6,1,87.99999999,3
1-739186611,1,3,5,11006,1
1-739186694,1,1,6,64.99999999,2
1-739186694,1,6,2,1523,1
1-739186694,1,2,1,977,2
1-739186694,1,2,1,1.999999996,2
1-739186694,1,2,1,9020,4
1-739186694,1,4,1,15,3
1-739186694,1,3,5,2.999999999,1
1-739187909,1,1,6,2.999999999,1
1-739187909,1,6,1,17365,3
1-739187909,1,3,5,11068,1
1-739187924,1,1,9,4.000000003,1
1-739187924,1,9,1,26,1
1-739187980,1,1,1,8.000000005,2
1-739187980,1,1,2,6.000000009,1
1-739187980,1,4,1,22,3
1-739187980,1,3,5,11085,1
1-739187981,1,1,9,103,1
1-739187981,1,9,1,7.999999995,1
1-739188040,1,1,2,136,1
1-739188040,1,2,1,1613,6
1-739188040,1,6,1,25,2
1-739188040,1,2,1,19,2
1-739188040,1,2,1,4448,4
1-739188040,1,4,1,844,6
1-739188040,1,6,1,4718,3
1-739188040,1,3,5,895,1
1-739188082,1,1,2,13,1
1-739188082,1,2,1,15,8
1-739188082,1,8,2,26,1
1-739188082,1,6,1,5686,3
1-739188103,1,1,2,1.000000003,1
1-739188103,1,2,1,357,2
1-739188103,1,2,1,152,6
1-739188103,1,6,2,81,1
1-739188103,1,6,3,4294,5
1-739188201,1,1,2,5.999999999,1
1-739188201,1,2,1,2.999999999,4
1-739188201,1,4,1,15675,3
1-739188201,1,3,5,11269,1
1-739188251,1,1,9,10.99999999,1
1-739188251,1,9,1,18.00000001,1
1-739188372,1,1,2,12,1
1-739188372,1,2,1,20,2
1-739188372,1,2,1,171,8
1-739188372,1,8,3,61,5
1-739188427,1,1,2,1.999999996,1
1-739188427,1,2,1,5827,3
1-739188427,1,3,5,3693,1
1-739188524,1,1,2,15,2
1-739188524,1,2,2,15,1
1-739188524,1,2,1,77,6
1-739188524,1,6,2,134,1
1-739188524,1,3,5,10789,1
1-739188641,1,1,2,4.000000003,1
1-739188641,1,2,1,760,8
1-739188641,1,8,2,32,1
1-739188641,1,4,1,2.999999999,6
1-739188641,1,6,3,324,5
1-739194905,1,1,3,14,5
1-739194905,1,3,5,1043,1
1-739194931,1,1,9,2.000000007,1
1-739194931,1,9,1,33,1
1-739194998,1,1,3,5.999999999,5
1-739194998,1,3,5,11097,1
1-739195121,1,1,8,4.000000003,3
1-739195121,1,8,3,45,5
1-739195168,1,1,9,1.999999996,1
1-739195168,1,9,1,1.999999996,1
1-739195237,1,1,9,4.000000003,1
1-739195237,1,9,1,32.99999999,1
1-739195333,1,1,9,2.000000007,1
1-739195333,1,9,1,50,1
1-739195476,1,1,3,2.000000007,5
1-739195476,1,3,5,884,1
1-739195617,1,1,9,2.999999999,1
1-739195932,1,1,2,7.999999995,1
1-739195932,1,2,1,36.99999999,7
1-739195932,1,7,3,1303,5
1-739196071,1,1,9,9.999999991,1
1-739196071,1,9,1,36.99999999,1
1-739196313,1,1,9,1.000000003,1
1-739196313,1,9,1,2.999999999,1
1-739196353,1,1,2,1.999999996,1
1-739196353,1,2,1,13.99999999,3
1-739196353,1,3,5,11039,1
1-739196391,1,1,3,5.999999999,5
1-739196391,1,3,5,11052,1
1-739196684,1,1,9,7.000000002,1
1-739196774,1,1,2,4.000000003,1
1-739196774,1,2,1,79,3
1-739196774,1,3,5,10942,1
1-739196794,1,1,3,19.00000001,5
1-739196794,1,3,5,11009,1
1-739196881,1,1,2,4.999999995,1
1-739196881,1,2,1,22,2
1-739196881,1,2,1,191,2
1-739196881,1,2,1,5813,3
1-739196881,1,3,5,10747,1
1-739196935,1,1,9,8.000000005,1
1-739196935,1,9,1,7.000000002,1
1-739196972,1,1,9,17,1
1-739196972,1,9,1,1571,2
1-739196972,1,2,2,34.00000001,1
1-739196972,1,2,1,3099,3
1-739196972,1,3,5,17,1
1-739197061,1,1,9,5.999999999,1
1-739197061,1,9,1,21,1
1-739197153,1,1,2,53.00000001,1
1-739197153,1,2,1,47.00000001,4
1-739197153,1,4,1,13,6
1-739197153,1,6,1,7325,6
1-739197153,1,6,8,35,6
1-739197153,1,3,5,465,1
1-739197171,1,1,2,10,2
1-739197171,1,2,2,10,1
1-739197171,1,1,2,1.000000003,1
1-739197171,1,2,1,30,7
1-739197171,1,7,4,127,1
1-739197171,1,6,2,221,1
1-739197171,1,4,1,171,6
1-739197171,1,6,1,7127,6
1-739197171,1,6,1,7216,2
1-739197171,1,2,1,86.99999999,1
1-739197225,1,1,9,4.000000003,1
1-739197225,1,9,1,7.999999995,1
1-739197381,1,1,9,7.000000002,1
1-739197411,1,1,2,7.000000002,1
1-739197411,1,2,1,308,2
1-739197411,1,2,1,59,4
1-739197411,1,4,1,2.999999999,6
1-739197411,1,6,2,83,1
1-739197411,1,2,1,19.99999999,6
1-739197411,1,6,2,1239,1
1-739197411,1,3,5,15079,1
1-739197448,1,1,2,17,1
1-739197448,1,2,1,23,4
1-739197448,1,4,1,48.99999999,3
1-739197448,1,3,5,10955,1
1-739197487,1,1,2,1.999999996,1
1-739197487,1,2,1,20,4
1-739197487,1,4,1,1.000000003,6
1-739197487,1,6,1,92,3
1-739197487,1,3,5,533,1
1-739197517,1,1,2,5.000000006,1
1-739197517,1,2,1,4.000000003,3
1-739197517,1,3,5,11036,1
1-739197672,1,1,2,16,1
1-739197672,1,2,1,2.000000007,3
1-739197672,1,3,5,908,1
1-739197726,1,1,3,9.000000008,1
1-739197726,1,3,1,17,2
1-739197726,1,2,1,16.99999999,4
1-739197726,1,4,1,3.00000001,3
1-739197726,1,3,5,879,1
1-739197764,1,1,2,5.999999999,1
1-739197764,1,2,1,57,6
1-739197764,1,6,1,68,2
1-739197764,1,2,1,15.00000001,6
1-739197764,1,6,3,200,5
1-739197857,1,1,1,31,2
1-739197857,1,1,2,29,1
1-739197857,1,2,1,2.000000007,4
1-739197857,1,4,1,13,3
1-739197857,1,3,5,10933,2
1-739198002,1,3,5,11066,2
1-739198115,1,3,5,11068,2
1-739198127,1,2,1,7587,3
1-739198127,1,3,5,588,2
1-739198138,1,2,1,61,1
1-739198138,1,1,3,5.000000006,5
1-739198138,1,3,5,11016,2
1-739198208,1,3,5,10919,2
1-739198266,1,2,1,531,3
1-739198266,1,3,5,10530,2
1-739198301,1,2,1,282,3
1-739198301,1,3,5,677,2
1-739198448,1,3,5,11025,2
1-739198483,1,3,5,11014,2
1-739198494,1,3,5,11013,2
1-739198505,1,3,5,11013,2
1-739198573,1,3,5,10977,2
1-739198811,1,2,1,224,3
1-739198811,1,3,5,10764,2
1-739198845,1,3,5,10992,2
1-739198891,1,3,5,10928,1
1-739199165,1,1,9,4.000000003,1
1-739199944,1,1,9,16.99999999,1
1-739199944,1,9,1,70,1
1-739199989,1,1,2,8.999999998,1
1-739199989,1,2,1,23.99999999,4
1-739199989,1,4,1,14,8
1-739199989,1,8,4,97.99999999,1
1-739199989,1,2,1,23,2
1-739199989,1,2,1,7.000000002,2
1-739199989,1,2,1,174,2
1-739199989,1,2,1,20,4
1-739199989,1,4,1,25.99999999,8
1-739199989,1,8,2,107,1
1-739199989,1,6,3,359,5
1-739200157,1,1,9,7.000000002,1
1-739200231,1,1,2,2.000000007,1
1-739200231,1,2,1,12,3
1-739200231,1,3,5,11031,1
1-739200253,1,1,9,125,1
1-739200253,1,9,1,11,1
1-739200396,1,1,2,11,1
1-739200396,1,2,1,5.999999999,4
1-739200396,1,4,1,42,6
1-739200396,1,6,3,138,5
1-739200411,1,1,2,2.999999999,1
1-739200411,1,2,1,4.000000003,2
1-739200411,1,2,1,48,6
1-739200411,1,6,3,190,5
1-739200627,1,1,9,2.999999999,1
1-739203185,1,1,3,0.999999993,5
1-739203185,1,3,5,0.999999993,1
1-739203256,1,1,2,1.000000003,1
1-739203256,1,2,1,14,3
1-739203256,1,3,5,11017,1
1-739203288,1,1,2,2.000000007,1
1-739203288,1,2,1,714,2
1-739203288,1,2,1,711,2
1-739203288,1,2,1,7.000000002,2
1-739203288,1,2,1,68,6
1-739203288,1,6,3,110,5
1-739203288,1,2,1,4566,3
1-739203288,1,3,2,41.00000001,1
1-739203288,1,3,5,1.000000003,1
1-739203858,1,1,9,7.000000002,1
1-739203937,1,3,5,11092,1
1-739204106,1,3,5,11087,1
1-739204273,1,1,3,1.000000003,5
1-739204273,1,3,5,10811,1
1-739204484,1,1,9,4.000000003,1
1-739204551,1,1,9,15,1
1-739204551,1,9,1,50,1
1-739204605,1,1,9,1.999999996,1
1-739204605,1,9,1,212,3
1-739204605,1,3,5,2.000000007,1
1-739204640,1,1,8,2.999999999,1
1-739204640,1,8,1,27,9
1-739204657,1,1,2,26,2
1-739204657,1,2,2,19,1
1-739204657,1,4,1,28,6
1-739204657,1,6,3,9.000000008,5
1-739204681,1,1,2,4.000000003,1
1-739204681,1,2,1,42,4
1-739204681,1,4,1,113,6
1-739204681,1,6,1,5604,4
1-739204681,1,4,1,84,6
1-739204681,1,6,3,1522,5
1-739204750,1,1,2,5.999999999,1
1-739204750,1,2,1,12.00000001,2
1-739204750,1,2,1,29,6
1-739204750,1,6,3,130,5
1-739204785,1,1,9,10.99999999,1
1-739208015,1,1,2,4.000000003,1
1-739208015,1,2,1,7.999999995,3
1-739208015,1,3,5,972,1
1-739208095,1,1,9,1.999999996,1
1-739208095,1,9,1,54,1
1-739208465,1,1,6,30,2
1-739208465,1,6,2,35,2
1-739208465,1,2,1,5678,2
1-739208465,1,2,1,25.00000001,2
1-739208465,1,2,1,3.999999992,4
1-739208465,1,4,1,6.000000009,3
1-739208465,1,3,5,901,1
1-739208580,1,1,9,64,1
1-739211294,1,1,9,8.000000005,1
1-739211294,1,9,1,25.00000001,1
1-739211459,1,1,3,15,5
1-739211459,1,3,5,11046,1
1-739211463,1,1,9,14,1
1-739211463,1,9,1,13,1
1-739211706,1,1,1,5.999999999,2
1-739211706,1,1,2,6.999999991,1
1-739211706,1,2,1,34,6
1-739211706,1,6,3,423,5
1-739211762,1,1,9,31.00000001,1
1-739211784,1,1,9,4.000000003,1
1-739211784,1,9,1,4.000000003,1
1-739211858,1,1,9,13,1
1-739211891,1,1,9,8.999999998,1
1-739212951,1,1,2,2.999999999,1
1-739212951,1,2,1,7.999999995,2
1-739212951,1,2,1,373,4
1-739212951,1,4,1,1572,3
1-739212951,1,3,5,10564,1
1-739212961,1,1,3,2.999999999,5
1-739212961,1,3,5,11078,1
1-739213011,1,1,3,2.999999999,5
1-739213011,1,3,5,11072,1
1-739213171,1,1,1,4.000000003,9
1-739213171,1,1,9,2.999999999,1
1-739213171,1,9,1,2.999999999,1
1-739213210,1,1,3,1.000000003,5
1-739213210,1,3,5,11044,1
1-739213369,1,1,3,2.000000007,5
1-739213369,1,3,5,10928,1
1-739213460,1,1,9,7.999999995,1
1-739213460,1,9,1,1.999999996,1
1-739213499,1,1,6,17,3
1-739213499,1,6,3,18,5
1-739213508,1,1,2,10.99999999,1
1-739213508,1,2,1,51,6
1-739213508,1,6,3,26,5
1-739213558,1,1,9,29.99999999,1
1-739213558,1,9,1,61,1
1-739213619,1,1,10,1.999999996,2
1-739213619,1,10,2,2.999999999,1
1-739213619,1,10,1,7.000000002,3
1-739213619,1,3,5,10921,1
1-739213621,1,1,2,4.999999995,1
1-739213621,1,2,1,16,4
1-739213621,1,4,1,21,6
1-739213621,1,6,1,5950,6
1-739213621,1,6,1,1545,6
1-739213621,1,6,1,2579,6
1-739213621,1,6,1,33,6
1-739213621,1,6,1,1377,3
1-739213621,1,3,5,916,1
1-739213796,1,1,2,10,1
1-739213796,1,2,1,46,2
1-739213796,1,2,1,1184,2
1-739213796,1,2,1,384,8
1-739213796,1,8,3,5.999999999,5
1-739216265,1,1,6,53.00000001,1
1-739216265,1,6,1,1309,3
1-739216265,1,3,5,11200,1
1-739216287,1,1,2,5.999999999,1
1-739216287,1,2,1,8.000000005,2
1-739216287,1,2,1,15,6
1-739216287,1,6,1,170,3
1-739216287,1,3,5,10877,1
1-739216382,1,1,9,4.000000003,1
1-739216382,1,9,1,8.000000005,3
1-739216382,1,3,5,11044,1
1-739216604,1,1,9,2.999999999,1
1-739216801,1,1,9,14,1
1-739216822,1,1,3,2.999999999,5
1-739216822,1,3,5,11039,1
1-739220124,1,1,3,5.000000006,3
1-739220124,1,3,3,13,5
1-739220189,1,1,1,1.000000003,2
1-739220189,1,1,2,1.999999996,1
1-739220189,1,2,1,245,3
1-739220189,1,3,5,10785,1
1-739220334,1,1,3,2.000000007,5
1-739220334,1,3,5,11026,1
1-739220446,1,1,8,2.999999999,8
1-739220446,1,8,8,8.999999998,1
1-739220446,1,8,6,116,1
1-739220446,1,2,1,4714,2
1-739220446,1,2,1,20,2
1-739220446,1,2,1,15,8
1-739220446,1,8,2,28.00000001,1
1-739220446,1,4,1,71,6
1-739220446,1,6,1,1190,3
1-739220446,1,3,5,920,1
1-739220491,1,1,3,9.999999991,5
1-739220491,1,3,5,11017,1
1-739220578,1,1,3,0.999999993,5
1-739220578,1,3,5,11004,1
1-739220615,1,1,3,1.000000003,5
1-739220615,1,3,5,11001,1
1-739220741,1,1,2,7.999999995,1
1-739220741,1,2,1,1430,8
1-739220741,1,8,1,103,2
1-739220741,1,2,1,63,6
1-739220741,1,6,6,3018,1
1-739220741,1,6,1,93,3
1-739220849,1,1,3,4.000000003,3
1-739220849,1,3,3,4.000000003,5
1-739224418,1,1,3,25,5
1-739224418,1,3,5,11030,1
1-739224771,1,1,3,21.00000001,5
1-739224771,1,3,5,914,2
1-739224951,1,4,1,78,6
1-739224951,1,6,1,248,4
1-739224951,1,4,4,5710,1
1-739224951,1,1,3,21,5
1-739224951,1,3,5,10898,2
1-739224981,1,6,1,49,3
1-739224981,1,3,5,10956,2
1-739225001,1,1,2,3.00000001,1
1-739225001,1,2,1,206,6
1-739225001,1,6,3,1517,5
1-739225111,1,4,1,16,3
1-739225111,1,3,1,51.00000001,2
1-739225111,1,2,1,36.99999999,2
1-739225111,1,2,1,30,3
1-739225111,1,3,5,16550,2
1-739225152,1,3,5,10848,2
1-739225221,1,6,1,112,3
1-739225221,1,3,5,664,2
1-739225231,1,3,5,10866,2
1-739225301,1,2,1,19,6
1-739225301,1,6,1,205,6
1-739225301,1,6,3,1147,5
1-739225321,1,2,1,1196,1
1-739225321,1,1,3,37.00000001,5
1-739225321,1,3,5,10972,2
1-739225371,1,4,1,1.000000003,3
1-739225371,1,3,5,732,2
1-739225381,1,2,1,153,2
1-739225381,1,2,1,5.000000006,3
1-739225381,1,3,5,12059,2
1-739225421,1,1,3,16,5
1-739225421,1,3,5,10734,2
1-739225471,1,2,1,103,2
1-739225471,1,2,1,11,2
1-739225471,1,2,1,798,2
1-739225471,1,2,1,371,4
1-739225471,1,4,1,176,6
1-739225471,1,6,3,379,5
1-739225481,1,4,1,1286,3
1-739225481,1,3,5,782,2
1-739225501,1,3,5,10619,2
1-739225511,1,2,1,103,4
1-739225511,1,4,1,16.99999999,3
1-739225511,1,3,5,10590,2
1-739225521,1,2,1,185,8
1-739225521,1,8,3,5307,5
1-739225531,1,2,1,5821,3
1-739225531,1,3,5,10637,2
1-739225661,1,4,1,1296,6
1-739225661,1,6,1,82.00000001,6
1-739225661,1,6,4,4355,1
1-739225661,1,6,4,1107,1
1-739225661,1,6,1,115,3
1-739225661,1,3,5,10647,2
1-739225681,1,2,1,2.999999999,4
1-739225681,1,4,1,45,6
1-739225681,1,6,3,5774,5
1-739225691,1,3,5,10620,2
1-739225711,1,3,5,10608,2
1-739225781,1,4,1,945,1
1-739225781,1,1,3,4.000000003,1
1-739225781,1,3,1,213,3
1-739225781,1,3,5,10876,2
1-739225821,1,4,1,45,1
1-739225821,1,1,3,21.00000001,5
1-739225821,1,3,5,10520,1
1-739226916,1,1,9,3.999999992,1
1-739226916,1,9,1,4.000000003,1
1-739227089,1,1,2,1.999999996,1
1-739227089,1,2,1,311,3
1-739227089,1,3,5,645,1
1-739227126,1,1,8,2.000000007,1
1-739227126,1,8,1,976,9
1-739227205,1,1,2,2.999999999,1
1-739227205,1,2,1,100,4
1-739227205,1,4,1,4.999999995,6
1-739227205,1,6,3,5715,5
1-739227368,1,1,9,1.000000003,1
1-739227483,1,1,9,5.999999999,1
1-739227483,1,9,1,78,1
1-739227536,1,1,2,1049,1
1-739227536,1,2,1,1091,8
1-739227536,1,8,6,177,1
1-739227536,1,8,1,75,6
1-739227536,1,6,1,10016,3
1-739227536,1,3,5,1189,1
1-739227550,1,1,2,2.999999999,1
1-739227550,1,2,1,31.00000001,4
1-739227550,1,4,1,1590,8
1-739227550,1,8,3,20,5
1-739227685,1,1,9,2.999999999,1
1-739227746,1,1,2,20,1
1-739227746,1,2,1,23,4
1-739227746,1,4,1,2.999999999,6
1-739227746,1,6,1,105,4
1-739227746,1,4,1,78,6
1-739227746,1,6,1,7112,8
1-739227746,1,8,6,309,1
1-739227746,1,3,5,459,1
1-739227761,1,1,2,5.999999999,1
1-739227761,1,2,1,135,6
1-739227761,1,6,3,247,5
1-739227790,1,1,1,11,2
1-739227790,1,1,2,12,1
1-739227790,1,2,1,71.99999999,6
1-739227790,1,6,3,49,5
1-739227828,1,1,9,6.000000009,1
1-739228151,1,1,6,2.999999999,3
1-739228151,1,6,3,454,5
1-739228191,1,1,6,50,2
1-739228191,1,6,2,50,1
1-739228191,1,6,3,1401,5
1-739228360,1,1,2,8.000000005,1
1-739228360,1,2,1,12.00000001,4
1-739228360,1,4,1,41,8
1-739228360,1,8,4,60,1
1-739228360,1,6,8,1.000000003,6
1-739228761,1,9,1,4.000000003,1
1-739228787,1,1,9,5.999999999,1
1-739228832,1,1,3,15,5
1-739228832,1,3,5,10986,1
1-739228898,1,1,9,10.99999999,1
1-739248008,1,1,2,0.999999993,1
1-739248008,1,2,1,293,3
1-739248008,1,3,5,10694,1
1-739248260,1,3,5,11014,1
1-739248286,1,1,2,8.000000005,2
1-739248286,1,8,3,313,5
1-739248306,1,1,9,4.999999995,1
1-739248410,1,1,9,22,1
1-739248410,1,9,1,55,1
1-739248497,1,1,10,13.99999999,2
1-739248497,1,10,2,10.99999999,1
1-739248497,1,10,3,10,5
1-739248533,1,1,3,1.000000003,5
1-739248533,1,3,5,10903,1
1-739248856,1,1,9,2.999999999,1
1-739252774,1,1,7,32,1
1-739252774,1,7,1,51,6
1-739252774,1,6,1,207,2
1-739252774,1,2,2,8.999999998,1
1-739252774,1,4,1,12,3
1-739252774,1,3,5,2.999999999,1
1-739253989,1,1,6,71,1
1-739253989,1,6,1,1449,9
1-739253989,1,9,1,4248,3
1-739253989,1,3,5,11067,1
1-739254151,1,1,9,198,1
1-739254151,1,9,1,194,1
1-739254192,1,1,9,933,1
1-739254329,1,1,3,66,5
1-739254329,1,3,5,10998,1
1-739254408,1,1,9,5.000000006,1
1-739254451,1,1,6,15,1
1-739254451,1,6,1,7095,9
1-739254541,1,1,9,7.000000002,1
1-739254541,1,9,1,0.999999993,1
1-739254591,1,1,2,12.00000001,1
1-739254591,1,2,1,16,4
1-739254591,1,4,1,28,6
1-739254591,1,6,3,25,5
1-739254688,1,1,8,22,2
1-739254688,1,8,2,21.00000001,1
1-739254688,1,2,1,32.99999999,4
1-739254688,1,4,1,45,6
1-739254688,1,6,1,7069,3
1-739254688,1,3,5,900,1
1-739254726,1,1,3,46,5
1-739254726,1,3,5,10972,1
1-739254765,1,1,9,2.999999999,1
1-739257930,1,1,9,15,1
1-739257930,1,9,1,12.00000001,1
1-739258427,1,1,9,3.999999992,1
1-739258427,1,9,1,25,1
1-739258646,1,1,2,34,1
1-739258646,1,2,1,30,2
1-739258646,1,2,1,13,2
1-739258646,1,2,1,309,2
1-739258646,1,2,1,5.999999999,3
1-739258646,1,3,5,517,1
1-739258929,1,1,9,2.999999999,1
1-739259042,1,1,9,1.999999996,9
1-739259042,1,9,9,12,1
1-739259042,1,3,5,911,1
1-739259133,1,1,3,1.999999996,5
1-739259133,1,3,5,11016,1
1-739259181,1,1,3,36.99999999,5
1-739259181,1,3,5,11014,1
1-739259283,1,1,2,8.000000005,1
1-739259283,1,2,1,8.999999998,2
1-739259283,1,2,1,11,3
1-739259283,1,3,5,10985,1
1-739259299,1,1,6,1.000000003,6
1-739259299,1,6,6,10081,6
1-739259336,1,1,2,8.999999998,1
1-739259336,1,2,1,61,2
1-739259336,1,2,1,225,4
1-739259336,1,4,1,110,3
1-739259336,1,3,5,512,1
1-739259460,1,1,2,11,1
1-739259460,1,2,1,8.000000005,2
1-739259460,1,2,1,60,6
1-739259460,1,6,3,127,5
1-739259476,1,1,2,5.999999999,2
1-739259476,1,2,2,4.999999995,1
1-739259476,1,2,1,15.00000001,4
1-739259476,1,4,1,68,1
1-739259476,1,1,3,0.999999993,5
1-739259476,1,3,5,756,1
1-739259632,1,1,2,36.99999999,1
1-739259632,1,2,1,28,10
1-739259632,1,10,1,17,3
1-739259632,1,3,5,10914,1
1-739259644,1,1,9,5.000000006,1
1-739259644,1,9,1,10,1
1-739259666,1,1,3,31,5
1-739259666,1,3,5,10952,1
1-739259772,1,1,2,32,1
1-739259772,1,2,1,42.99999999,2
1-739259772,1,2,1,79.00000001,2
1-739259772,1,2,1,7.999999995,4
1-739259772,1,4,1,7.000000002,2
1-739259772,1,2,1,133,6
1-739259772,1,6,1,943,2
1-739259772,1,2,1,22,4
1-739259772,1,4,1,85,2
1-739259772,1,2,1,22,2
1-739259772,1,2,2,374,1
1-739259772,1,3,5,494,1
1-739259783,1,1,9,32.99999999,1
1-739259783,1,9,1,1.999999996,1
1-739259835,1,1,9,4.000000003,1
1-739259835,1,9,1,176,1
1-739259873,1,1,2,5.999999999,1
1-739259873,1,2,1,11,2
1-739259873,1,2,1,15,4
1-739259873,1,4,1,142,6
1-739259873,1,6,6,4243,1
1-739259873,1,2,1,4.000000003,2
1-739259873,1,2,1,77,4
1-739259873,1,4,1,134,2
1-739259873,1,2,1,25,2
1-739259873,1,2,1,16.99999999,4
1-739259873,1,4,1,1142,3
1-739259873,1,3,5,850,1
1-739262291,1,1,9,5.000000006,1
1-739262291,1,9,1,5.999999999,1
1-739262348,1,1,2,1.000000003,1
1-739262348,1,2,1,2.999999999,2
1-739262348,1,2,1,28,2
1-739262348,1,2,1,7.000000002,6
1-739262348,1,6,3,160,5
1-739262438,1,1,9,5.999999999,1
1-739262438,1,9,1,7.999999995,1
1-739262665,1,1,9,8.999999998,1
1-739262665,1,9,1,4.000000003,1
1-739262701,1,1,7,8.999999998,3
1-739262701,1,7,3,16144,5
1-739262752,1,1,9,11,1
1-739262752,1,9,1,2.000000007,1
1-739262879,1,1,9,2.999999999,1
1-739264950,1,1,2,7.000000002,1
1-739264950,1,2,1,20,4
1-739264950,1,4,1,48,3
1-739264950,1,3,5,10939,1
1-739265006,1,1,2,42,1
1-739265006,1,2,1,43,4
1-739265006,1,4,1,7.999999995,8
1-739265006,1,8,1,27,3
1-739265006,1,3,5,10934,1
1-739265109,1,1,9,4.000000003,1
1-739265109,1,9,1,22.00000001,1
1-739265120,1,1,9,10.99999999,1
1-739265256,1,1,1,12,2
1-739265256,1,1,2,1.000000003,1
1-739265256,1,2,1,43,2
1-739265256,1,2,1,22.99999999,2
1-739265256,1,2,1,11,3
1-739265256,1,3,5,800,1
1-739265351,1,1,1,3.999999992,2
1-739265351,1,1,2,2.999999999,1
1-739265351,1,2,1,28.00000001,7
1-739265351,1,7,2,1845,1
1-739265351,1,3,5,450,1
1-739265445,1,1,9,15,1
1-739265473,1,1,9,17,1
1-739265473,1,9,1,1.000000003,1
1-739265513,1,1,3,27,5
1-739265513,1,3,5,10964,1
1-739265528,1,1,9,5.000000006,1
1-739265528,1,9,1,4.000000003,1
1-739265645,1,1,6,362,3
1-739265645,1,6,3,17577,1
1-739265861,1,1,3,4.999999995,5
1-739265861,1,3,5,10941,1
1-739269022,1,1,2,4.000000003,1
1-739269022,1,2,1,158,1
1-739269022,1,1,1,6000,3
1-739269022,1,1,3,1208,5
1-739269022,1,3,5,1958,1
1-739269204,1,1,9,2.000000007,1
1-739269204,1,9,1,12,1
1-739269256,1,1,2,11,1
1-739269256,1,2,1,24,4
1-739269256,1,4,1,57,4
1-739269256,1,4,1,97.99999999,8
1-739269256,1,8,2,89.00000001,1
1-739269256,1,2,1,1.000000003,2
1-739269256,1,2,1,3473,2
1-739269256,1,2,1,31.00000001,4
1-739269256,1,4,1,16,8
1-739269256,1,8,6,178,2
1-739269256,1,6,2,127,1
1-739269256,1,3,5,3770,1
1-739269455,1,1,2,4.999999995,1
1-739269455,1,2,1,43,2
1-739269455,1,2,1,37.00000001,3
1-739269455,1,3,5,786,6
1-739269929,1,6,1,433,6
1-739269929,1,6,2,1.000000003,1
1-739269929,1,6,3,15356,5
1-739270964,1,1,9,14,1
